position_id,client_id,client_name,security_id,ticker,security_name,position_date,quantity,market_price,market_value,cost_basis,unrealised_pnl,currency,portfolio_id,region,sector,asset_class,custodian,source_system,validated,recon_status,days_since_update
POS-00763,CLT0008,Nippon India MF,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-02-23,84619,,,19632193.3,2827381.68,INR,PORT-005,APAC,Energy,Equity,HDFC Bank Custody,Charles River,True,Matched,1
POS-00764,CLT0004,HDFC Pension Fund,INE154A01025,ITC,ITC Ltd,2024-07-05,153101,449.96,68889325.96,61887669.43,7001656.53,INR,PORT-027,APAC,FMCG,Equity,Axis Bank Custody,Charles River,True,Matched,4
POS-00765,CLT0005,Kotak Mahindra AMC,INE467B01029,TCS,Tata Consultancy Services,2024-07-28,33678,4261.42,143516102.76,128794126.84,14721975.92,INR,PORT-027,APAC,IT,Equity,Axis Bank Custody,Bloomberg AIM,True,Matched,7
POS-00766,CLT0006,LIC of India,INE467B01029,TCS,Tata Consultancy Services,2024-06-13,169845,3556.5,604053742.5,648198006.13,-44144263.63,INR,PORT-032,APAC,IT,Equity,Citi India,In-house,True,Break,1
POS-00767,CLT0011,BlackRock India Fund,INE467B01029,TCS,Tata Consultancy Services,2024-02-21,93024,4125.06,383729581.44,340785068.21,42944513.23,INR,PORT-020,Americas,IT,Equity,Axis Bank Custody,Charles River,False,Matched,6
POS-00768,CLT0006,LIC of India,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,2024-07-31,93647,7516.2,703869581.4,570561625.93,133307955.47,INR,PORT-013,APAC,NBFC,Equity,Citi India,Charles River,True,Break,5
POS-00769,CLT0002,Aditya Birla Capital,INE414G01012,ADANIENT,Adani Enterprises Ltd,2024-03-31,149285,2427.95,362456515.75,350986169.18,11470346.57,INR,PORT-023,APAC,Conglomerate,Equity,Deutsche Bank,Simcorp,True,Matched,8
POS-00770,CLT0007,ICICI Prudential AMC,INE020B01018,NTPC,NTPC Ltd,2024-11-18,167968,380.03,63832879.04,62034348.67,1798530.37,INR,PORT-014,APAC,Utilities,Equity,Deutsche Bank,In-house,True,Pending,9
POS-00771,CLT0001,Tata Investment Corp,INE585B01010,AXISBANK,Axis Bank Ltd,2024-11-11,163693,1073.51,175726072.43,163587277.58,12138794.85,INR,PORT-006,APAC,Banking,Equity,Deutsche Bank,Bloomberg AIM,True,Matched,7
POS-00772,CLT0007,ICICI Prudential AMC,INE031A01017,POWERGRID,Power Grid Corp of India,2024-10-16,149791,319.5,47858224.5,45057196.76,2801027.74,INR,PORT-007,APAC,Utilities,Equity,HDFC Bank Custody,Simcorp,True,Break,10
POS-00773,CLT0005,Kotak Mahindra AMC,INE414G01012,ADANIENT,Adani Enterprises Ltd,2024-04-30,102415,2262.68,231732372.2,217468113.83,14264258.37,INR,PORT-045,APAC,Conglomerate,Equity,HDFC Bank Custody,Bloomberg AIM,True,Matched,5
POS-00774,CLT0008,Nippon India MF,INE467B01029,TCS,Tata Consultancy Services,2024-07-21,86187,3935.45,339184629.15,347897271.25,-8712642.1,INR,PORT-029,APAC,IT,Equity,Axis Bank Custody,Simcorp,True,Matched,7
POS-00775,CLT0003,SBI Life Insurance,INE040A01034,HDFCBANK,HDFC Bank Ltd,2024-10-30,132802,1709.16,226979866.32,200440962.66,26538903.66,INR,PORT-028,APAC,Banking,Equity,Citi India,Simcorp,True,Break,4
POS-00776,CLT0002,Aditya Birla Capital,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,2025-04-12,23802,6937.0,165114474.0,167723053.18,-2608579.18,INR,PORT-045,APAC,NBFC,Equity,Citi India,Simcorp,True,Matched,4
POS-00777,CLT0005,Kotak Mahindra AMC,INE018A01030,LARSEN,Larsen & Toubro Ltd,2024-11-10,121520,3435.92,417532998.4,442133912.1,-24600913.7,INR,PORT-044,APAC,Infrastructure,Equity,Deutsche Bank,Charles River,True,Matched,7
POS-00778,CLT0002,Aditya Birla Capital,INE020B01018,NTPC,NTPC Ltd,2024-04-14,174305,327.25,57041311.25,65865797.77,-8824486.52,INR,PORT-050,APAC,Utilities,Equity,Axis Bank Custody,In-house,True,Matched,8
POS-00779,CLT0010,Abu Dhabi Investment Auth,INE361B01024,HCLTECH,HCL Technologies Ltd,2024-11-08,87183,1595.17,139071706.11,122295124.44,16776581.67,INR,PORT-022,EMEA,IT,Equity,Deutsche Bank,Charles River,True,Matched,1
POS-00780,CLT0010,Abu Dhabi Investment Auth,INE090A01021,ICICIBANK,ICICI Bank Ltd,2024-03-26,72992,1306.75,95382296.0,79989602.6,15392693.4,INR,PORT-046,EMEA,Banking,Equity,Citi India,Bloomberg AIM,True,Matched,0
POS-00781,CLT0015,Norges Bank Investment Mgmt,INE018A01030,LARSEN,Larsen & Toubro Ltd,2024-01-23,134764,3363.47,453274671.08,422802962.04,30471709.04,INR,PORT-037,EMEA,Infrastructure,Equity,HDFC Bank Custody,Simcorp,True,Pending,1
POS-00782,CLT0001,Tata Investment Corp,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-10-12,94419,1776.62,167746683.78,155934719.0,11811964.78,INR,PORT-046,APAC,Pharma,Equity,Axis Bank Custody,Simcorp,True,Matched,2
POS-00783,CLT0012,Vanguard Emerging Markets,INE018A01030,LARSEN,Larsen & Toubro Ltd,2025-02-05,105761,3948.48,417595193.28,333694898.38,83900294.9,INR,PORT-012,Americas,Infrastructure,Equity,Axis Bank Custody,In-house,True,Matched,4
POS-00784,CLT0012,Vanguard Emerging Markets,INE585B01010,AXISBANK,Axis Bank Ltd,2024-04-01,151204,1100.36,166378833.44,141677422.16,24701411.28,INR,PORT-047,Americas,Banking,Equity,Citi India,Bloomberg AIM,True,Matched,0
POS-00785,CLT0002,Aditya Birla Capital,INE361B01024,HCLTECH,HCL Technologies Ltd,2024-11-18,119395,1511.48,180463154.6,174209501.66,6253652.94,INR,PORT-016,APAC,IT,Equity,Citi India,Simcorp,True,Matched,6
POS-00786,CLT0014,Temasek Holdings,INE038A01020,HINDALCO,Hindalco Industries Ltd,2024-02-20,46880,596.53,27965326.4,29696529.55,-1731203.15,INR,PORT-011,APAC,Metals,Equity,Axis Bank Custody,Simcorp,True,Matched,6
POS-00787,CLT0015,Norges Bank Investment Mgmt,INE467B01029,TCS,Tata Consultancy Services,2025-02-03,68568,4220.84,289414557.12,230571833.23,58842723.89,INR,PORT-032,EMEA,IT,Equity,HDFC Bank Custody,Charles River,True,Matched,7
POS-00788,CLT0012,Vanguard Emerging Markets,INE031A01017,POWERGRID,Power Grid Corp of India,2024-12-11,4512,321.77,1451826.24,1454476.6,-2650.36,INR,PORT-007,Americas,Utilities,Equity,Deutsche Bank,Bloomberg AIM,True,Matched,3
POS-00789,CLT0002,Aditya Birla Capital,INE585B01010,AXISBANK,Axis Bank Ltd,2024-12-09,115807,956.52,110771711.64,125131241.93,-14359530.29,INR,PORT-016,APAC,Banking,Equity,Citi India,In-house,True,Matched,4
POS-00790,CLT0008,Nippon India MF,INE585B01010,AXISBANK,Axis Bank Ltd,2024-10-08,125961,1138.42,143396521.62,132752226.82,10644294.8,INR,PORT-013,APAC,Banking,Equity,Citi India,Bloomberg AIM,True,Matched,1
POS-00791,CLT0004,HDFC Pension Fund,INE001A01036,SBIN,State Bank of India,2024-01-04,63447,737.44,46788355.68,50663508.69,-3875153.01,INR,PORT-022,APAC,Banking,Equity,Citi India,In-house,True,Matched,1
POS-00792,CLT0015,Norges Bank Investment Mgmt,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,2024-02-21,62337,6489.33,404525364.21,428858775.42,-24333411.21,INR,PORT-033,EMEA,NBFC,Equity,Axis Bank Custody,Simcorp,False,Matched,4
POS-00793,CLT0003,SBI Life Insurance,INE075A01022,WIPRO,Wipro Ltd,2024-04-11,108569,536.22,58216869.18,51404581.75,6812287.43,INR,PORT-014,APAC,IT,Equity,HDFC Bank Custody,Bloomberg AIM,False,Matched,10
POS-00794,CLT0012,Vanguard Emerging Markets,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-02-08,149500,1551.48,231946260.0,232623449.72,-677189.72,INR,PORT-022,Americas,Pharma,Equity,Axis Bank Custody,In-house,True,Matched,6
POS-00795,CLT0007,ICICI Prudential AMC,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-02-12,185533,1577.77,292728401.41,283735192.92,8993208.49,INR,PORT-011,APAC,Pharma,Equity,Axis Bank Custody,Charles River,True,Break,10
POS-00796,CLT0014,Temasek Holdings,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,2024-06-13,81448,7116.35,579612474.8,586824232.77,-7211757.97,INR,PORT-039,APAC,NBFC,Equity,Citi India,Charles River,True,Matched,6
POS-00797,CLT0008,Nippon India MF,INE066A01021,ONGC,Oil & Natural Gas Corp,2024-05-02,120057,260.03,31218421.71,28987179.07,2231242.64,INR,PORT-012,APAC,Energy,Equity,HDFC Bank Custody,In-house,True,Matched,4
POS-00798,CLT0007,ICICI Prudential AMC,INE002A01018,RELIANCE,Reliance Industries Ltd,2024-04-10,76108,2615.35,199049057.8,225378377.78,-26329319.98,INR,PORT-048,APAC,Energy,Equity,HDFC Bank Custody,Simcorp,True,Matched,4
POS-00799,CLT0009,Emirates NBD Asset Mgmt,INE414G01012,ADANIENT,Adani Enterprises Ltd,2025-04-29,54074,2209.09,119454332.66,121459334.14,-2005001.48,INR,PORT-007,EMEA,Conglomerate,Equity,Citi India,Charles River,True,Matched,3
POS-00800,CLT0010,Abu Dhabi Investment Auth,INE090A01021,ICICIBANK,ICICI Bank Ltd,2025-03-19,30653,,,34940446.65,1189324.86,INR,PORT-025,EMEA,Banking,Equity,Citi India,Charles River,True,Matched,4
POS-00801,CLT0008,Nippon India MF,INE075A01022,WIPRO,Wipro Ltd,2024-04-05,40552,543.96,22058665.92,19637199.35,2421466.57,INR,PORT-017,APAC,IT,Equity,Deutsche Bank,Simcorp,True,Matched,8
POS-00802,CLT0010,Abu Dhabi Investment Auth,INE020B01018,NTPC,NTPC Ltd,2024-06-05,114139,358.47,40915407.33,40100401.74,815005.59,INR,PORT-012,EMEA,Utilities,Equity,Citi India,In-house,True,Matched,1
POS-00803,CLT0004,HDFC Pension Fund,INE585B01010,AXISBANK,Axis Bank Ltd,2024-11-10,58328,972.84,56743811.52,61080863.08,-4337051.56,INR,PORT-047,APAC,Banking,Equity,Axis Bank Custody,Bloomberg AIM,True,Matched,10
POS-00804,CLT0011,BlackRock India Fund,INE213A01029,MARUTI,Maruti Suzuki India Ltd,2024-10-17,127364,11828.8,1506563283.2,1482430671.79,24132611.41,INR,PORT-039,Americas,Auto,Equity,Deutsche Bank,Bloomberg AIM,True,Matched,4
POS-00805,CLT0006,LIC of India,INE414G01012,ADANIENT,Adani Enterprises Ltd,2025-05-14,111247,2670.93,297132949.71,233940428.76,63192520.95,INR,PORT-014,APAC,Conglomerate,Equity,Deutsche Bank,Simcorp,False,Matched,0
POS-00806,CLT0009,Emirates NBD Asset Mgmt,INE213A01029,MARUTI,Maruti Suzuki India Ltd,2025-05-11,48714,13672.14,666024627.96,600631518.17,65393109.79,INR,PORT-046,EMEA,Auto,Equity,Citi India,Bloomberg AIM,True,Matched,0
POS-00807,CLT0015,Norges Bank Investment Mgmt,INE031A01017,POWERGRID,Power Grid Corp of India,2024-12-10,100209,307.6,30824288.4,30713640.21,110648.19,INR,PORT-040,EMEA,Utilities,Equity,Axis Bank Custody,Charles River,True,Pending,7
POS-00808,CLT0010,Abu Dhabi Investment Auth,INE038A01020,HINDALCO,Hindalco Industries Ltd,2024-09-15,12551,714.27,8964802.77,8507343.5,457459.27,INR,PORT-028,EMEA,Metals,Equity,HDFC Bank Custody,Charles River,True,Matched,3
POS-00809,CLT0012,Vanguard Emerging Markets,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-01-12,196699,1833.12,360572870.88,329076383.88,31496487.0,INR,PORT-049,Americas,Pharma,Equity,HDFC Bank Custody,Bloomberg AIM,True,Matched,3
POS-00810,CLT0014,Temasek Holdings,INE002A01018,RELIANCE,Reliance Industries Ltd,2024-04-29,170887,2644.22,451862823.14,474883933.51,-23021110.37,INR,PORT-024,APAC,Energy,Equity,Deutsche Bank,Bloomberg AIM,True,Matched,10
POS-00811,CLT0001,Tata Investment Corp,INE154A01025,ITC,ITC Ltd,2024-04-10,122317,432.68,52924119.56,50673817.9,2250301.66,INR,PORT-024,APAC,FMCG,Equity,Axis Bank Custody,Charles River,True,Matched,10
POS-00812,CLT0002,Aditya Birla Capital,INE066A01021,ONGC,Oil & Natural Gas Corp,2025-05-05,28172,280.73,7908725.56,7628557.0,280168.56,INR,PORT-040,APAC,Energy,Equity,Citi India,In-house,False,Matched,10
POS-00813,CLT0010,Abu Dhabi Investment Auth,INE414G01012,ADANIENT,Adani Enterprises Ltd,2024-08-27,41744,2420.11,101025071.84,95883026.82,5142045.02,INR,PORT-035,EMEA,Conglomerate,Equity,Axis Bank Custody,Charles River,True,Matched,4
POS-00814,CLT0003,SBI Life Insurance,INE075A01022,WIPRO,Wipro Ltd,2025-02-18,155992,548.12,85502335.04,82703190.58,2799144.46,INR,PORT-027,APAC,IT,Equity,Deutsche Bank,Bloomberg AIM,True,Matched,8
POS-00815,CLT0006,LIC of India,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,2024-01-13,120957,1326.27,160421640.39,148130290.97,12291349.42,INR,PORT-002,APAC,Telecom,Equity,Citi India,Bloomberg AIM,True,Matched,8
POS-00816,CLT0013,GIC Private Ltd Singapore,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-03-04,148880,1718.44,255841347.2,247768811.28,8072535.92,INR,PORT-010,APAC,Pharma,Equity,HDFC Bank Custody,Charles River,True,Matched,1
POS-00817,CLT0001,Tata Investment Corp,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,2024-05-19,199520,6396.68,1276265593.6,1387376084.86,-111110491.26,INR,PORT-038,APAC,NBFC,Equity,HDFC Bank Custody,Simcorp,False,Matched,8
POS-00818,CLT0013,GIC Private Ltd Singapore,INE467B01029,TCS,Tata Consultancy Services,2024-11-20,20281,4077.39,82693546.59,74098770.4,8594776.19,INR,PORT-013,APAC,IT,Equity,HDFC Bank Custody,Simcorp,False,Pending,4
POS-00819,CLT0006,LIC of India,INE031A01017,POWERGRID,Power Grid Corp of India,2024-05-24,14340,338.18,4849501.2,4628512.51,220988.69,INR,PORT-029,APAC,Utilities,Equity,HDFC Bank Custody,Charles River,True,Break,0
POS-00820,CLT0012,Vanguard Emerging Markets,INE154A01025,ITC,ITC Ltd,2025-05-02,136836,444.63,60841390.68,63783831.3,-2942440.62,INR,PORT-008,Americas,FMCG,Equity,Citi India,Bloomberg AIM,True,Matched,10
POS-00821,CLT0013,GIC Private Ltd Singapore,INE213A01029,MARUTI,Maruti Suzuki India Ltd,2024-01-30,47390,12218.9,579053671.0,579444858.01,-391187.01,INR,PORT-022,APAC,Auto,Equity,HDFC Bank Custody,In-house,True,Matched,1
POS-00822,CLT0008,Nippon India MF,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,2025-01-11,4156,7780.08,32334012.48,29282892.62,3051119.86,INR,PORT-019,APAC,NBFC,Equity,HDFC Bank Custody,Bloomberg AIM,True,Matched,2
POS-00823,CLT0007,ICICI Prudential AMC,INE075A01022,WIPRO,Wipro Ltd,2024-05-17,191699,502.8,96386257.2,91236351.14,5149906.06,INR,PORT-024,APAC,IT,Equity,Axis Bank Custody,Simcorp,True,Matched,5
POS-00824,CLT0009,Emirates NBD Asset Mgmt,INE020B01018,NTPC,NTPC Ltd,2024-03-01,19707,395.52,7794512.64,7147548.33,646964.31,INR,PORT-018,EMEA,Utilities,Equity,Citi India,In-house,True,Matched,7
POS-00825,CLT0014,Temasek Holdings,INE467B01029,TCS,Tata Consultancy Services,2025-04-11,50324,3661.76,184274410.24,198939122.16,-14664711.92,INR,PORT-007,APAC,IT,Equity,HDFC Bank Custody,Charles River,True,Matched,5
POS-00826,CLT0013,GIC Private Ltd Singapore,INE038A01020,HINDALCO,Hindalco Industries Ltd,2024-12-16,177213,707.79,125429589.27,101719303.95,23710285.32,INR,PORT-024,APAC,Metals,Equity,HDFC Bank Custody,Bloomberg AIM,True,Matched,4
POS-00827,CLT0001,Tata Investment Corp,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,2025-01-16,35009,1304.19,45658387.71,50025028.4,-4366640.69,INR,PORT-041,APAC,Telecom,Equity,Citi India,Charles River,True,Matched,4
POS-00828,CLT0009,Emirates NBD Asset Mgmt,INE040A01034,HDFCBANK,HDFC Bank Ltd,2024-12-20,30302,1733.11,52516699.22,45935736.94,6580962.28,INR,PORT-006,EMEA,Banking,Equity,Citi India,In-house,True,Matched,2
POS-00829,CLT0002,Aditya Birla Capital,INE414G01012,ADANIENT,Adani Enterprises Ltd,2024-04-02,104582,2479.88,259350810.16,263713664.04,-4362853.88,INR,PORT-036,APAC,Conglomerate,Equity,Deutsche Bank,In-house,True,Matched,7
POS-00830,CLT0009,Emirates NBD Asset Mgmt,INE009A01021,INFY,Infosys Ltd,2024-04-11,20609,1584.71,32659288.39,29170151.24,3489137.15,INR,PORT-020,EMEA,IT,Equity,Citi India,In-house,True,Matched,1
POS-00831,CLT0011,BlackRock India Fund,INE002A01018,RELIANCE,Reliance Industries Ltd,2024-08-30,195021,2973.45,579885192.45,472624518.52,107260673.93,INR,PORT-041,Americas,Energy,Equity,HDFC Bank Custody,Charles River,False,Matched,1
POS-00832,CLT0002,Aditya Birla Capital,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,2024-06-01,185129,6501.65,1203643962.85,1162653226.08,40990736.77,INR,PORT-041,APAC,NBFC,Equity,HDFC Bank Custody,Simcorp,True,Matched,4
POS-00833,CLT0007,ICICI Prudential AMC,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-11-16,149158,1668.05,248803001.9,220348998.41,28454003.49,INR,PORT-021,APAC,Pharma,Equity,Citi India,Charles River,True,Pending,0
POS-00834,CLT0015,Norges Bank Investment Mgmt,INE002A01018,RELIANCE,Reliance Industries Ltd,2024-08-02,24469,2901.72,71002186.68,69463084.17,1539102.51,INR,PORT-015,EMEA,Energy,Equity,Axis Bank Custody,Simcorp,True,Matched,1
POS-00835,CLT0006,LIC of India,INE018A01030,LARSEN,Larsen & Toubro Ltd,2024-04-11,23906,3771.63,90164586.78,77911282.6,12253304.18,INR,PORT-029,APAC,Infrastructure,Equity,Citi India,In-house,True,Matched,1
POS-00836,CLT0011,BlackRock India Fund,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,2025-01-10,190117,1362.74,259080040.58,246491639.28,12588401.3,INR,PORT-045,Americas,Telecom,Equity,Axis Bank Custody,Bloomberg AIM,False,Matched,2
POS-00837,CLT0005,Kotak Mahindra AMC,INE038A01020,HINDALCO,Hindalco Industries Ltd,2025-03-29,137669,715.26,98469128.94,79151214.88,19317914.06,INR,PORT-025,APAC,Metals,Equity,Citi India,Charles River,True,Matched,4
POS-00838,CLT0006,LIC of India,INE040A01034,HDFCBANK,HDFC Bank Ltd,2025-03-11,97462,1600.54,155991829.48,149945516.83,6046312.65,INR,PORT-030,APAC,Banking,Equity,Axis Bank Custody,Bloomberg AIM,True,Matched,6
POS-00839,CLT0011,BlackRock India Fund,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,2024-12-28,106338,6606.86,702560278.68,652981310.3,49578968.38,INR,PORT-001,Americas,NBFC,Equity,Deutsche Bank,Simcorp,False,Matched,2
POS-00840,CLT0002,Aditya Birla Capital,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,2024-08-12,164096,6430.58,1055232455.68,1177167046.87,-121934591.19,INR,PORT-028,APAC,NBFC,Equity,Citi India,Charles River,True,Matched,8
POS-00841,CLT0013,GIC Private Ltd Singapore,INE066A01021,ONGC,Oil & Natural Gas Corp,2025-03-07,145929,274.1,39999138.9,40902878.08,-903739.18,INR,PORT-047,APAC,Energy,Equity,HDFC Bank Custody,Simcorp,True,Matched,5
POS-00842,CLT0002,Aditya Birla Capital,INE414G01012,ADANIENT,Adani Enterprises Ltd,2024-06-11,42163,2612.53,110152102.39,94962274.27,15189828.12,INR,PORT-045,APAC,Conglomerate,Equity,Deutsche Bank,Bloomberg AIM,True,Matched,6
POS-00843,CLT0008,Nippon India MF,INE213A01029,MARUTI,Maruti Suzuki India Ltd,2025-01-30,25437,12378.04,314860203.48,284056054.32,30804149.16,INR,PORT-006,APAC,Auto,Equity,HDFC Bank Custody,Charles River,True,Matched,1
POS-00844,CLT0012,Vanguard Emerging Markets,INE038A01020,HINDALCO,Hindalco Industries Ltd,2024-06-21,172764,596.34,103026083.76,114435375.55,-11409291.79,INR,PORT-013,Americas,Metals,Equity,Deutsche Bank,In-house,True,Matched,2
POS-00845,CLT0003,SBI Life Insurance,INE213A01029,MARUTI,Maruti Suzuki India Ltd,2024-06-22,95275,13366.88,1273529492.0,1148892038.93,124637453.07,INR,PORT-006,APAC,Auto,Equity,Deutsche Bank,Bloomberg AIM,True,Break,3
POS-00846,CLT0006,LIC of India,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,2024-09-19,159726,7523.3,1201666615.8,1085406504.59,116260111.21,INR,PORT-034,APAC,NBFC,Equity,Citi India,Bloomberg AIM,True,Matched,10
POS-00847,CLT0012,Vanguard Emerging Markets,INE038A01020,HINDALCO,Hindalco Industries Ltd,2025-02-23,50616,693.24,35089035.84,30268076.1,4820959.74,INR,PORT-010,Americas,Metals,Equity,Axis Bank Custody,In-house,True,Matched,1
POS-00848,CLT0002,Aditya Birla Capital,INE002A01018,RELIANCE,Reliance Industries Ltd,2025-04-06,187137,2702.05,505653530.85,513632236.13,-7978705.28,INR,PORT-014,APAC,Energy,Equity,HDFC Bank Custody,Bloomberg AIM,True,Matched,7
POS-00849,CLT0006,LIC of India,INE213A01029,MARUTI,Maruti Suzuki India Ltd,2025-01-11,145765,12311.75,1794622238.75,1830836273.55,-36214034.8,INR,PORT-043,APAC,Auto,Equity,HDFC Bank Custody,Bloomberg AIM,False,Matched,5
POS-00850,CLT0006,LIC of India,INE213A01029,MARUTI,Maruti Suzuki India Ltd,2025-03-03,193380,11521.04,2227938715.2,2375395843.28,-147457128.08,INR,PORT-003,APAC,Auto,Equity,HDFC Bank Custody,Simcorp,True,Matched,7
POS-00851,CLT0010,Abu Dhabi Investment Auth,INE018A01030,LARSEN,Larsen & Toubro Ltd,2024-04-08,2318,3483.0,8073594.0,8644708.73,-571114.73,INR,PORT-050,EMEA,Infrastructure,Equity,HDFC Bank Custody,Charles River,True,Matched,4
POS-00852,CLT0013,GIC Private Ltd Singapore,INE038A01020,HINDALCO,Hindalco Industries Ltd,2024-03-09,142263,618.77,88028076.51,96886678.45,-8858601.94,INR,PORT-027,APAC,Metals,Equity,HDFC Bank Custody,In-house,True,Matched,7
POS-00853,CLT0015,Norges Bank Investment Mgmt,INE020B01018,NTPC,NTPC Ltd,2024-12-29,17924,356.79,6395103.96,5723770.71,671333.25,INR,PORT-027,EMEA,Utilities,Equity,Deutsche Bank,Charles River,True,Matched,5
POS-00854,CLT0012,Vanguard Emerging Markets,INE090A01021,ICICIBANK,ICICI Bank Ltd,2024-08-24,142124,1272.86,180903954.64,168979729.0,11924225.64,INR,PORT-006,Americas,Banking,Equity,Deutsche Bank,Bloomberg AIM,True,Matched,2
POS-00855,CLT0013,GIC Private Ltd Singapore,INE414G01012,ADANIENT,Adani Enterprises Ltd,2024-01-20,124314,2222.37,276271704.18,307897552.22,-31625848.04,INR,PORT-031,APAC,Conglomerate,Equity,Deutsche Bank,Simcorp,True,Matched,4
POS-00856,CLT0014,Temasek Holdings,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2025-01-15,140556,1539.0,216315684.0,241749850.85,-25434166.85,INR,PORT-047,APAC,Pharma,Equity,Citi India,In-house,True,Matched,5
POS-00857,CLT0002,Aditya Birla Capital,INE002A01018,RELIANCE,Reliance Industries Ltd,2024-02-27,59674,3070.67,183239161.58,151393764.69,31845396.89,INR,PORT-030,APAC,Energy,Equity,HDFC Bank Custody,In-house,False,Break,1
POS-00858,CLT0015,Norges Bank Investment Mgmt,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-05-03,44603,1519.38,67768906.14,73036023.75,-5267117.61,INR,PORT-043,EMEA,Pharma,Equity,Deutsche Bank,Charles River,True,Break,2
POS-00859,CLT0011,BlackRock India Fund,INE361B01024,HCLTECH,HCL Technologies Ltd,2024-06-08,20202,,,29623607.32,5076357.98,INR,PORT-020,Americas,IT,Equity,Citi India,In-house,True,Matched,5
POS-00860,CLT0015,Norges Bank Investment Mgmt,INE414G01012,ADANIENT,Adani Enterprises Ltd,2024-07-29,197784,2295.63,454038883.92,458551460.72,-4512576.8,INR,PORT-015,EMEA,Conglomerate,Equity,Axis Bank Custody,Bloomberg AIM,True,Matched,3
POS-00861,CLT0006,LIC of India,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,2024-12-01,78282,1616.12,126513105.84,132920534.02,-6407428.18,INR,PORT-016,APAC,Pharma,Equity,Axis Bank Custody,Bloomberg AIM,False,Pending,0
POS-00862,CLT0006,LIC of India,INE018A01030,LARSEN,Larsen & Toubro Ltd,2024-07-17,78072,3984.57,311083349.04,248015905.32,63067443.72,INR,PORT-030,APAC,Infrastructure,Equity,Axis Bank Custody,Bloomberg AIM,True,Matched,0
