trade_id,client_id,client_name,security_id,ticker,security_name,trade_type,quantity,trade_price,trade_value,currency,trade_date,settlement_date,broker,portfolio_id,region,status,is_duplicate,validated,exception_flag
TRD-2024-00972,CLT0015,Norges Bank Investment Mgmt,INE213A01029,MARUTI,Maruti Suzuki India Ltd,BUY,36197.0,12451.78,450717080.66,INR,2024-03-24,2024-03-26,Goldman Sachs India,PORT-046,EMEA,Settled,False,True,True
TRD-2024-00973,CLT0011,BlackRock India Fund,INE414G01012,ADANIENT,Adani Enterprises Ltd,BUY,30582.0,2463.77,75347014.14,INR,2025-04-29,2025-05-01,Motilal Oswal,PORT-041,Americas,Settled,False,False,False
TRD-2024-00974,CLT0010,Abu Dhabi Investment Auth,INE585B01010,AXISBANK,Axis Bank Ltd,BUY,17832.0,1089.27,19423862.64,INR,2025-02-02,2025-02-04,Motilal Oswal,PORT-036,EMEA,Settled,False,True,False
TRD-2024-00975,CLT0015,Norges Bank Investment Mgmt,INE585B01010,AXISBANK,Axis Bank Ltd,SELL,46868.0,1034.31,48476041.08,INR,2024-03-17,2024-03-19,Zerodha Institutional,PORT-041,EMEA,Settled,False,True,False
TRD-2024-00976,CLT0004,HDFC Pension Fund,INE066A01021,ONGC,Oil & Natural Gas Corp,SELL,43251.0,269.78,11668254.78,INR,2024-10-11,2024-10-13,Kotak Securities,PORT-009,APAC,Settled,False,True,False
TRD-2024-00977,CLT0012,Vanguard Emerging Markets,INE020B01018,NTPC,NTPC Ltd,BUY,5525.0,354.3,1957507.5,INR,2024-10-13,2024-10-15,ICICI Direct,PORT-034,Americas,Pending,False,False,False
TRD-2024-00978,CLT0012,Vanguard Emerging Markets,INE038A01020,HINDALCO,Hindalco Industries Ltd,SELL,,,,INR,2025-04-24,2025-04-26,,PORT-037,Americas,Settled,False,True,False
TRD-2024-00979,CLT0002,Aditya Birla Capital,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,SELL,16784.0,1373.57,23053998.88,INR,2024-11-28,2024-11-30,Zerodha Institutional,PORT-004,APAC,Settled,False,True,False
TRD-2024-00980,CLT0009,Emirates NBD Asset Mgmt,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,SELL,14051.0,1757.22,24690698.22,INR,2025-02-20,2025-02-22,Edelweiss,PORT-046,EMEA,Settled,False,True,False
TRD-2024-00981,CLT0015,Norges Bank Investment Mgmt,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,SELL,30147.0,1596.79,48138428.13,INR,2024-08-28,2024-08-30,ICICI Direct,PORT-041,EMEA,Settled,False,True,True
TRD-2024-00982,CLT0008,Nippon India MF,INE009A01021,INFY,Infosys Ltd,BUY,36184.0,1549.4,56063489.6,INR,2025-01-21,2025-01-23,Kotak Securities,PORT-040,APAC,Settled,False,True,False
TRD-2024-00983,CLT0014,Temasek Holdings,INE213A01029,MARUTI,Maruti Suzuki India Ltd,SELL,47215.0,13239.79,625116684.85,INR,2024-10-08,2024-10-10,Edelweiss,PORT-030,APAC,Settled,False,True,False
TRD-2024-00984,CLT0012,Vanguard Emerging Markets,INE154A01025,ITC,ITC Ltd,BUY,47107.0,441.8,20811872.6,INR,2024-01-08,2024-01-10,Goldman Sachs India,PORT-001,Americas,Pending,False,True,True
TRD-2024-00985,CLT0009,Emirates NBD Asset Mgmt,INE040A01034,HDFCBANK,HDFC Bank Ltd,BUY,32043.0,1623.27,52014440.61,INR,2024-02-01,2024-02-03,Nomura India,PORT-046,EMEA,Settled,False,True,False
TRD-2024-00986,CLT0001,Tata Investment Corp,INE075A01022,WIPRO,Wipro Ltd,BUY,32783.0,535.63,17559558.29,INR,2025-02-10,2025-02-12,Zerodha Institutional,PORT-018,APAC,Settled,False,True,False
TRD-2024-00987,CLT0003,SBI Life Insurance,INE020B01018,NTPC,NTPC Ltd,SELL,35543.0,357.85,12719062.55,INR,2024-07-28,2024-07-30,Nomura India,PORT-023,APAC,Settled,False,True,False
TRD-2024-00988,CLT0006,LIC of India,INE001A01036,SBIN,State Bank of India,SELL,20852.0,775.45,16169683.4,INR,2024-08-06,2024-08-08,Motilal Oswal,PORT-006,APAC,Settled,False,True,False
TRD-2024-00989,CLT0015,Norges Bank Investment Mgmt,INE031A01017,POWERGRID,Power Grid Corp of India,SELL,,,,INR,2024-06-28,2024-06-30,,PORT-003,EMEA,Settled,False,True,False
TRD-2024-00990,CLT0004,HDFC Pension Fund,INE075A01022,WIPRO,Wipro Ltd,SELL,11867.0,514.65,6107351.55,INR,2025-05-15,2025-05-17,HDFC Securities,PORT-048,APAC,Settled,False,True,False
TRD-2024-00991,CLT0013,GIC Private Ltd Singapore,INE066A01021,ONGC,Oil & Natural Gas Corp,SELL,14693.0,263.02,3864552.86,INR,2024-11-09,2024-11-11,Kotak Securities,PORT-030,APAC,Settled,False,True,True
TRD-2024-00992,CLT0011,BlackRock India Fund,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,BUY,22055.0,1332.53,29388949.15,INR,2024-09-20,2024-09-22,HDFC Securities,PORT-018,Americas,Settled,False,True,False
TRD-2024-00993,CLT0001,Tata Investment Corp,INE361B01024,HCLTECH,HCL Technologies Ltd,BUY,31700.0,1621.09,51388553.0,INR,2024-10-21,2024-10-23,Kotak Securities,PORT-047,APAC,Pending,False,True,False
TRD-2024-00994,CLT0005,Kotak Mahindra AMC,INE213A01029,MARUTI,Maruti Suzuki India Ltd,BUY,12822.0,12334.08,158147573.76,INR,2024-08-10,2024-08-12,HDFC Securities,PORT-010,APAC,Settled,False,True,False
TRD-2024-00995,CLT0014,Temasek Holdings,INE038A01020,HINDALCO,Hindalco Industries Ltd,BUY,30597.0,636.23,19466729.31,INR,2025-02-06,2025-02-08,Zerodha Institutional,PORT-032,APAC,Settled,False,True,False
TRD-2024-00996,CLT0012,Vanguard Emerging Markets,INE040A01034,HDFCBANK,HDFC Bank Ltd,BUY,15135.0,1655.23,25051906.05,INR,2025-02-26,2025-02-28,Kotak Securities,PORT-001,Americas,Settled,False,True,False
TRD-2024-00997,CLT0004,HDFC Pension Fund,INE040A01034,HDFCBANK,HDFC Bank Ltd,BUY,48797.0,1611.21,78622214.37,INR,2024-05-16,2024-05-18,Zerodha Institutional,PORT-044,APAC,Settled,False,False,False
TRD-2024-00998,CLT0003,SBI Life Insurance,INE361B01024,HCLTECH,HCL Technologies Ltd,SELL,24160.0,1563.98,37785756.8,INR,2025-01-27,2025-01-29,Edelweiss,PORT-042,APAC,Settled,False,False,False
TRD-2024-00999,CLT0011,BlackRock India Fund,INE585B01010,AXISBANK,Axis Bank Ltd,SELL,6720.0,1059.71,7121251.2,INR,2025-02-14,2025-02-16,Edelweiss,PORT-049,Americas,Failed,False,True,False
TRD-2024-01000,CLT0012,Vanguard Emerging Markets,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,BUY,42865.0,1407.77,60344061.05,INR,2024-05-31,2024-06-02,Edelweiss,PORT-020,Americas,Settled,False,True,False
TRD-2024-01001,CLT0001,Tata Investment Corp,INE361B01024,HCLTECH,HCL Technologies Ltd,BUY,30480.0,1599.07,48739653.6,INR,2024-03-21,2024-03-23,Edelweiss,PORT-014,APAC,Settled,False,True,False
TRD-2024-01002,CLT0012,Vanguard Emerging Markets,INE018A01030,LARSEN,Larsen & Toubro Ltd,SELL,34335.0,3660.7,125690134.5,INR,2024-11-11,2024-11-13,HDFC Securities,PORT-034,Americas,Cancelled,False,True,True
TRD-2024-01003,CLT0011,BlackRock India Fund,INE018A01030,LARSEN,Larsen & Toubro Ltd,SELL,40313.0,3799.72,153178112.36,INR,2024-08-27,2024-08-29,Zerodha Institutional,PORT-044,Americas,Settled,False,True,False
TRD-2024-01004,CLT0006,LIC of India,INE018A01030,LARSEN,Larsen & Toubro Ltd,SELL,49747.0,3679.8,183059010.6,INR,2024-12-11,2024-12-13,Edelweiss,PORT-050,APAC,Settled,False,True,False
TRD-2024-01005,CLT0007,ICICI Prudential AMC,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,SELL,28568.0,1442.4,41206483.2,INR,2025-01-12,2025-01-14,Kotak Securities,PORT-026,APAC,Settled,False,True,False
TRD-2024-01006,CLT0003,SBI Life Insurance,INE009A01021,INFY,Infosys Ltd,SELL,37340.0,1491.4,55688876.0,INR,2024-09-29,2024-10-01,Edelweiss,PORT-047,APAC,Settled,False,True,False
TRD-2024-01007,CLT0002,Aditya Birla Capital,INE075A01022,WIPRO,Wipro Ltd,SELL,9709.0,538.54,5228684.86,INR,2024-07-14,2024-07-16,Edelweiss,PORT-023,APAC,Settled,False,False,False
TRD-2024-01008,CLT0015,Norges Bank Investment Mgmt,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,SELL,15032.0,7168.57,107757944.24,INR,2024-05-11,2024-05-13,Motilal Oswal,PORT-001,EMEA,Settled,False,True,False
TRD-2024-01009,CLT0002,Aditya Birla Capital,INE213A01029,MARUTI,Maruti Suzuki India Ltd,SELL,28639.0,13156.73,376795590.47,INR,2024-11-30,2024-12-02,Goldman Sachs India,PORT-004,APAC,Settled,False,True,False
TRD-2024-01010,CLT0004,HDFC Pension Fund,INE009A01021,INFY,Infosys Ltd,BUY,43497.0,1427.68,62099796.96,INR,2025-02-17,2025-02-19,Nomura India,PORT-043,APAC,Settled,False,False,False
TRD-2024-01011,CLT0012,Vanguard Emerging Markets,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,SELL,13527.0,1420.55,19215779.85,INR,2025-02-27,2025-03-01,Zerodha Institutional,PORT-019,Americas,Pending,False,True,False
TRD-2024-01012,CLT0002,Aditya Birla Capital,INE009A01021,INFY,Infosys Ltd,SELL,43847.0,1463.93,64188938.71,INR,2025-02-12,2025-02-14,Kotak Securities,PORT-039,APAC,Settled,False,True,False
TRD-2024-01013,CLT0005,Kotak Mahindra AMC,INE002A01018,RELIANCE,Reliance Industries Ltd,SELL,13723.0,2985.71,40972898.33,INR,2025-01-16,2025-01-18,Motilal Oswal,PORT-049,APAC,Settled,False,False,False
TRD-2024-01014,CLT0005,Kotak Mahindra AMC,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,SELL,33791.0,6998.76,236495099.16,INR,2024-07-04,2024-07-06,ICICI Direct,PORT-031,APAC,Cancelled,False,True,False
TRD-2024-01015,CLT0013,GIC Private Ltd Singapore,INE002A01018,RELIANCE,Reliance Industries Ltd,BUY,32582.0,2735.07,89114050.74,INR,2024-07-31,2024-08-02,Edelweiss,PORT-041,APAC,Failed,False,True,False
TRD-2024-01016,CLT0005,Kotak Mahindra AMC,INE585B01010,AXISBANK,Axis Bank Ltd,SELL,27524.0,1043.21,28713312.04,INR,2024-10-21,2024-10-23,Goldman Sachs India,PORT-014,APAC,Settled,False,True,False
TRD-2024-01017,CLT0006,LIC of India,INE040A01034,HDFCBANK,HDFC Bank Ltd,SELL,,,,INR,2024-10-20,2024-10-22,,PORT-025,APAC,Settled,False,True,False
TRD-2024-01018,CLT0015,Norges Bank Investment Mgmt,INE361B01024,HCLTECH,HCL Technologies Ltd,SELL,48606.0,1572.0,76408632.0,INR,2024-02-16,2024-02-18,Zerodha Institutional,PORT-029,EMEA,Settled,False,True,False
TRD-2024-01019,CLT0012,Vanguard Emerging Markets,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,SELL,40664.0,1350.29,54908192.56,INR,2024-01-21,2024-01-23,Edelweiss,PORT-004,Americas,Settled,False,True,False
TRD-2024-01020,CLT0005,Kotak Mahindra AMC,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,SELL,25874.0,1432.01,37051826.74,INR,2025-05-02,2025-05-04,Zerodha Institutional,PORT-020,APAC,Settled,False,True,False
TRD-2024-01021,CLT0007,ICICI Prudential AMC,INE001A01036,SBIN,State Bank of India,BUY,7446.0,755.56,5625899.76,INR,2024-02-22,2024-02-24,Kotak Securities,PORT-016,APAC,Settled,False,True,True
TRD-2024-01022,CLT0015,Norges Bank Investment Mgmt,INE001A01036,SBIN,State Bank of India,SELL,27599.0,789.51,21789686.49,INR,2024-07-14,2024-07-16,Motilal Oswal,PORT-038,EMEA,Pending,False,True,False
TRD-2024-01023,CLT0015,Norges Bank Investment Mgmt,INE414G01012,ADANIENT,Adani Enterprises Ltd,SELL,48246.0,2551.43,123096291.78,INR,2024-03-03,2024-03-05,ICICI Direct,PORT-028,EMEA,Settled,False,True,True
TRD-2024-01024,CLT0007,ICICI Prudential AMC,INE585B01010,AXISBANK,Axis Bank Ltd,SELL,45893.0,1030.37,47286770.41,INR,2024-06-28,2024-06-30,ICICI Direct,PORT-041,APAC,Settled,False,True,False
TRD-2024-01025,CLT0003,SBI Life Insurance,INE467B01029,TCS,Tata Consultancy Services,SELL,34253.0,3960.05,135643592.65,INR,2024-04-20,2024-04-22,Nomura India,PORT-046,APAC,Settled,False,True,False
TRD-2024-01026,CLT0010,Abu Dhabi Investment Auth,INE001A01036,SBIN,State Bank of India,SELL,,,,INR,2025-03-17,2025-03-19,,PORT-022,EMEA,Pending,False,True,True
TRD-2024-01027,CLT0008,Nippon India MF,INE002A01018,RELIANCE,Reliance Industries Ltd,BUY,12182.0,2951.34,35953223.88,INR,2025-02-19,2025-02-21,ICICI Direct,PORT-035,APAC,Settled,False,True,False
TRD-2024-01028,CLT0015,Norges Bank Investment Mgmt,INE009A01021,INFY,Infosys Ltd,SELL,39918.0,1490.09,59481412.62,INR,2024-10-23,2024-10-25,Nomura India,PORT-041,EMEA,Pending,False,True,False
TRD-2024-01029,CLT0014,Temasek Holdings,INE031A01017,POWERGRID,Power Grid Corp of India,BUY,44129.0,324.86,14335746.94,INR,2025-02-19,2025-02-21,Nomura India,PORT-035,APAC,Settled,False,True,False
TRD-2024-01030,CLT0003,SBI Life Insurance,INE020B01018,NTPC,NTPC Ltd,BUY,35244.0,342.41,12067898.04,INR,2024-06-08,2024-06-10,Zerodha Institutional,PORT-046,APAC,Settled,False,False,False
TRD-2024-01031,CLT0007,ICICI Prudential AMC,INE066A01021,ONGC,Oil & Natural Gas Corp,BUY,32238.0,281.3,9068549.4,INR,2024-12-25,2024-12-27,ICICI Direct,PORT-010,APAC,Failed,False,True,True
TRD-2024-01032,CLT0010,Abu Dhabi Investment Auth,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,SELL,37880.0,6995.64,264994843.2,INR,2025-05-07,2025-05-09,Motilal Oswal,PORT-003,EMEA,Settled,False,True,False
TRD-2024-01033,CLT0003,SBI Life Insurance,INE009A01021,INFY,Infosys Ltd,SELL,32607.0,1459.76,47598394.32,INR,2024-10-11,2024-10-13,Goldman Sachs India,PORT-017,APAC,Settled,False,True,False
TRD-2024-01034,CLT0015,Norges Bank Investment Mgmt,INE075A01022,WIPRO,Wipro Ltd,SELL,48639.0,500.83,24359870.37,INR,2024-01-17,2024-01-19,Kotak Securities,PORT-025,EMEA,Settled,False,False,False
TRD-2024-01035,CLT0014,Temasek Holdings,INE020B01018,NTPC,NTPC Ltd,BUY,11111.0,345.97,3844072.67,INR,2024-10-10,2024-10-12,ICICI Direct,PORT-035,APAC,Settled,False,True,False
TRD-2024-01036,CLT0014,Temasek Holdings,INE585B01010,AXISBANK,Axis Bank Ltd,BUY,12923.0,1003.73,12971202.79,INR,2024-06-15,2024-06-17,Goldman Sachs India,PORT-038,APAC,Settled,False,True,False
TRD-2024-01037,CLT0012,Vanguard Emerging Markets,INE467B01029,TCS,Tata Consultancy Services,SELL,43533.0,3857.61,167933336.13,INR,2024-08-08,2024-08-10,ICICI Direct,PORT-002,Americas,Pending,False,True,False
TRD-2024-01038,CLT0002,Aditya Birla Capital,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,BUY,18987.0,1370.44,26020544.28,INR,2024-06-25,2024-06-27,HDFC Securities,PORT-049,APAC,Settled,False,True,False
TRD-2024-01039,CLT0001,Tata Investment Corp,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,SELL,6864.0,1451.36,9962135.04,INR,2025-03-31,2025-04-02,Motilal Oswal,PORT-017,APAC,Settled,False,True,False
TRD-2024-01040,CLT0014,Temasek Holdings,INE009A01021,INFY,Infosys Ltd,SELL,6798.0,1443.98,9816176.04,INR,2025-02-15,2025-02-17,Zerodha Institutional,PORT-018,APAC,Settled,False,True,False
TRD-2024-01041,CLT0006,LIC of India,INE002A01018,RELIANCE,Reliance Industries Ltd,SELL,857.0,2875.83,2464586.31,INR,2025-02-19,2025-02-21,Kotak Securities,PORT-027,APAC,Pending,False,True,False
TRD-2024-01042,CLT0006,LIC of India,INE213A01029,MARUTI,Maruti Suzuki India Ltd,BUY,44943.0,12951.34,582072073.62,INR,2024-10-06,2024-10-08,Kotak Securities,PORT-032,APAC,Settled,False,True,False
TRD-2024-01043,CLT0011,BlackRock India Fund,INE018A01030,LARSEN,Larsen & Toubro Ltd,BUY,19128.0,3693.91,70657110.48,INR,2024-08-20,2024-08-22,Goldman Sachs India,PORT-028,Americas,Settled,False,True,False
TRD-2024-01044,CLT0010,Abu Dhabi Investment Auth,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,SELL,26723.0,1722.46,46029298.58,INR,2024-11-05,2024-11-07,Edelweiss,PORT-013,EMEA,Settled,False,True,False
TRD-2024-01045,CLT0007,ICICI Prudential AMC,INE154A01025,ITC,ITC Ltd,SELL,8191.0,463.58,3797183.78,INR,2024-05-30,2024-06-01,Edelweiss,PORT-038,APAC,Pending,False,True,False
TRD-2024-01046,CLT0003,SBI Life Insurance,INE154A01025,ITC,ITC Ltd,SELL,25533.0,445.69,11379802.77,INR,2025-01-23,2025-01-25,Nomura India,PORT-028,APAC,Settled,False,True,False
TRD-2024-01047,CLT0007,ICICI Prudential AMC,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,SELL,31761.0,1410.91,44811912.51,INR,2024-03-04,2024-03-06,HDFC Securities,PORT-032,APAC,Settled,False,True,False
TRD-2024-01048,CLT0006,LIC of India,INE066A01021,ONGC,Oil & Natural Gas Corp,SELL,8759.0,262.07,2295471.13,INR,2025-01-02,2025-01-04,HDFC Securities,PORT-018,APAC,Settled,False,True,False
TRD-2024-01049,CLT0014,Temasek Holdings,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,BUY,145.0,1392.92,201973.4,INR,2025-01-16,2025-01-18,Motilal Oswal,PORT-039,APAC,Settled,False,True,False
TRD-2024-01050,CLT0015,Norges Bank Investment Mgmt,INE040A01034,HDFCBANK,HDFC Bank Ltd,SELL,9943.0,1540.34,15315600.62,INR,2024-07-03,2024-07-05,Zerodha Institutional,PORT-022,EMEA,Settled,False,True,False
TRD-2024-01051,CLT0004,HDFC Pension Fund,INE066A01021,ONGC,Oil & Natural Gas Corp,SELL,1191.0,265.39,316079.49,INR,2025-05-06,2025-05-08,Motilal Oswal,PORT-043,APAC,Settled,False,True,False
TRD-2024-01052,CLT0005,Kotak Mahindra AMC,INE002A01018,RELIANCE,Reliance Industries Ltd,BUY,9726.0,2970.09,28887095.34,INR,2024-10-23,2024-10-25,Zerodha Institutional,PORT-047,APAC,Settled,False,False,False
TRD-2024-01053,CLT0008,Nippon India MF,INE009A01021,INFY,Infosys Ltd,SELL,2129.0,1525.5,3247789.5,INR,2024-10-02,2024-10-04,Zerodha Institutional,PORT-017,APAC,Settled,False,True,False
TRD-2024-01054,CLT0005,Kotak Mahindra AMC,INE414G01012,ADANIENT,Adani Enterprises Ltd,SELL,38880.0,2514.2,97752096.0,INR,2024-03-18,2024-03-20,Kotak Securities,PORT-049,APAC,Settled,False,True,False
TRD-2024-01055,CLT0011,BlackRock India Fund,INE585B01010,AXISBANK,Axis Bank Ltd,BUY,14322.0,1049.17,15026212.74,INR,2025-04-26,2025-04-28,ICICI Direct,PORT-033,Americas,Settled,True,True,False
TRD-2024-01056,CLT0008,Nippon India MF,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,BUY,20464.0,1343.1,27485198.4,INR,2024-07-28,2024-07-30,Nomura India,PORT-014,APAC,Settled,False,True,False
TRD-2024-01057,CLT0009,Emirates NBD Asset Mgmt,INE066A01021,ONGC,Oil & Natural Gas Corp,BUY,27429.0,262.26,7193529.54,INR,2024-12-25,2024-12-27,HDFC Securities,PORT-013,EMEA,Settled,False,True,False
TRD-2024-01058,CLT0006,LIC of India,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,SELL,49111.0,1627.19,79912928.09,INR,2024-11-23,2024-11-25,ICICI Direct,PORT-005,APAC,Pending,False,True,False
TRD-2024-01059,CLT0006,LIC of India,INE361B01024,HCLTECH,HCL Technologies Ltd,BUY,21800.0,1508.28,32880504.0,INR,2024-05-07,2024-05-09,Zerodha Institutional,PORT-036,APAC,Settled,False,False,False
TRD-2024-01060,CLT0012,Vanguard Emerging Markets,INE090A01021,ICICIBANK,ICICI Bank Ltd,SELL,26098.0,1236.63,32273569.74,INR,2024-07-13,2024-07-15,Kotak Securities,PORT-035,Americas,Settled,False,True,False
TRD-2024-01061,CLT0008,Nippon India MF,INE038A01020,HINDALCO,Hindalco Industries Ltd,SELL,5279.0,674.72,3561846.88,INR,2024-03-07,2024-03-09,,PORT-021,APAC,Settled,False,True,False
TRD-2024-01062,CLT0012,Vanguard Emerging Markets,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,SELL,39695.0,1346.85,53463210.75,INR,2024-07-09,2024-07-11,HDFC Securities,PORT-026,Americas,Settled,False,True,False
TRD-2024-01063,CLT0001,Tata Investment Corp,INE009A01021,INFY,Infosys Ltd,SELL,17357.0,1438.54,24968738.78,INR,2024-11-21,2024-11-23,Nomura India,PORT-006,APAC,Settled,False,True,False
TRD-2024-01064,CLT0015,Norges Bank Investment Mgmt,INE018A01030,LARSEN,Larsen & Toubro Ltd,SELL,20146.0,3596.17,72448440.82,INR,2024-08-24,2024-08-26,Zerodha Institutional,PORT-014,EMEA,Settled,False,True,True
TRD-2024-01065,CLT0013,GIC Private Ltd Singapore,INE467B01029,TCS,Tata Consultancy Services,SELL,14962.0,3813.02,57050405.24,INR,2024-05-04,2024-05-06,Goldman Sachs India,PORT-011,APAC,Settled,False,True,True
TRD-2024-01066,CLT0010,Abu Dhabi Investment Auth,INE040A01034,HDFCBANK,HDFC Bank Ltd,BUY,41596.0,1588.01,66054863.96,INR,2024-05-30,2024-06-01,Goldman Sachs India,PORT-024,EMEA,Settled,False,True,False
TRD-2024-01067,CLT0015,Norges Bank Investment Mgmt,INE213A01029,MARUTI,Maruti Suzuki India Ltd,BUY,48181.0,12839.27,618608867.87,INR,2024-09-16,2024-09-18,Goldman Sachs India,PORT-033,EMEA,Settled,False,False,False
TRD-2024-01068,CLT0005,Kotak Mahindra AMC,INE154A01025,ITC,ITC Ltd,BUY,24109.0,468.38,11292173.42,INR,2024-03-19,2024-03-21,Zerodha Institutional,PORT-030,APAC,Settled,False,True,False
TRD-2024-01069,CLT0004,HDFC Pension Fund,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,BUY,13905.0,1632.02,22693238.1,INR,2024-03-23,2024-03-25,Edelweiss,PORT-017,APAC,Settled,False,True,False
TRD-2024-01070,CLT0015,Norges Bank Investment Mgmt,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,BUY,20560.0,7264.6,149360176.0,INR,2025-03-25,2025-03-27,Zerodha Institutional,PORT-026,EMEA,Settled,False,True,False
TRD-2024-01071,CLT0014,Temasek Holdings,INE090A01021,ICICIBANK,ICICI Bank Ltd,BUY,30183.0,1180.23,35622882.09,INR,2024-07-25,2024-07-27,Edelweiss,PORT-026,APAC,Settled,False,True,False
TRD-2024-01072,CLT0003,SBI Life Insurance,INE154A01025,ITC,ITC Ltd,BUY,36120.0,481.39,17387806.8,INR,2024-03-02,2024-03-04,HDFC Securities,PORT-008,APAC,Settled,False,True,False
TRD-2024-01073,CLT0003,SBI Life Insurance,INE361B01024,HCLTECH,HCL Technologies Ltd,BUY,31607.0,1588.78,50216569.46,INR,2024-05-13,2024-05-15,Nomura India,PORT-017,APAC,Settled,False,True,False
TRD-2024-01074,CLT0003,SBI Life Insurance,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,SELL,42295.0,1694.49,71668454.55,INR,2025-03-05,2025-03-07,Kotak Securities,PORT-026,APAC,Settled,False,True,False
TRD-2024-01075,CLT0005,Kotak Mahindra AMC,INE066A01021,ONGC,Oil & Natural Gas Corp,BUY,6293.0,261.41,1645053.13,INR,2024-05-09,2024-05-11,Zerodha Institutional,PORT-022,APAC,Settled,False,True,False
TRD-2024-01076,CLT0007,ICICI Prudential AMC,INE009A01021,INFY,Infosys Ltd,BUY,34234.0,1503.36,51466026.24,INR,2025-05-17,2025-05-19,Edelweiss,PORT-007,APAC,Settled,False,True,False
TRD-2024-01077,CLT0001,Tata Investment Corp,INE585B01010,AXISBANK,Axis Bank Ltd,SELL,36625.0,1069.13,39156886.25,INR,2024-08-30,2024-09-01,Motilal Oswal,PORT-036,APAC,Settled,False,True,False
TRD-2024-01078,CLT0006,LIC of India,INE038A01020,HINDALCO,Hindalco Industries Ltd,BUY,5550.0,672.49,3732319.5,INR,2025-01-07,2025-01-09,Edelweiss,PORT-048,APAC,Cancelled,False,True,False
TRD-2024-01079,CLT0004,HDFC Pension Fund,INE090A01021,ICICIBANK,ICICI Bank Ltd,BUY,4900.0,1255.21,6150529.0,INR,2024-09-12,2024-09-14,ICICI Direct,PORT-014,APAC,Settled,False,False,False
TRD-2024-01080,CLT0008,Nippon India MF,INE031A01017,POWERGRID,Power Grid Corp of India,SELL,11717.0,314.65,3686754.05,INR,2024-08-24,2024-08-26,Goldman Sachs India,PORT-032,APAC,Settled,False,True,False
TRD-2024-01081,CLT0006,LIC of India,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,SELL,5952.0,7089.72,42198013.44,INR,2024-10-31,2024-11-02,Zerodha Institutional,PORT-050,APAC,Pending,False,False,False
TRD-2024-01082,CLT0004,HDFC Pension Fund,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,BUY,28434.0,1728.15,49138217.1,INR,2025-03-13,2025-03-15,Kotak Securities,PORT-044,APAC,Pending,False,True,False
TRD-2024-01083,CLT0005,Kotak Mahindra AMC,INE040A01034,HDFCBANK,HDFC Bank Ltd,BUY,5014.0,1552.28,7783131.92,INR,2024-11-08,2024-11-10,Kotak Securities,PORT-020,APAC,Settled,False,True,False
TRD-2024-01084,CLT0002,Aditya Birla Capital,INE018A01030,LARSEN,Larsen & Toubro Ltd,BUY,49785.0,3494.72,173984635.2,INR,2024-10-26,2024-10-28,Kotak Securities,PORT-047,APAC,Settled,False,True,False
TRD-2024-01085,CLT0013,GIC Private Ltd Singapore,INE090A01021,ICICIBANK,ICICI Bank Ltd,SELL,46239.0,1253.09,57941628.51,INR,2024-06-08,2024-06-10,ICICI Direct,PORT-022,APAC,Cancelled,False,True,False
