perf_id,client_id,client_name,security_id,ticker,security_name,portfolio_id,performance_date,period,portfolio_return,benchmark_return,benchmark_name,alpha,sharpe_ratio,volatility,region,currency,validated,data_complete
PERF-00750,CLT0003,SBI Life Insurance,INE001A01036,SBIN,State Bank of India,PORT-048,2024-07-13,1Y,-0.1389,0.1111,NIFTY Bank,-0.25,1.257,0.1607,APAC,INR,True,True
PERF-00751,CLT0005,Kotak Mahindra AMC,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-036,2024-02-18,1D,0.1967,0.0459,NIFTY Media,0.1508,-0.131,0.1002,APAC,INR,True,True
PERF-00752,CLT0009,Emirates NBD Asset Mgmt,INE090A01021,ICICIBANK,ICICI Bank Ltd,PORT-003,2024-09-30,1W,0.0124,-0.0313,NIFTY Bank,0.0437,1.629,0.1603,EMEA,INR,False,True
PERF-00753,CLT0013,GIC Private Ltd Singapore,INE001A01036,SBIN,State Bank of India,PORT-041,2025-05-07,6M,0.0754,0.1647,NIFTY Bank,-0.0893,1.065,0.2965,APAC,INR,False,True
PERF-00754,CLT0006,LIC of India,INE213A01029,MARUTI,Maruti Suzuki India Ltd,PORT-023,2025-03-23,3M,0.1723,0.0467,NIFTY Auto,0.1256,-0.012,0.2599,APAC,INR,True,True
PERF-00755,CLT0015,Norges Bank Investment Mgmt,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-035,2025-02-04,1D,,0.0865,NIFTY Financial Services,,,0.2619,EMEA,INR,True,False
PERF-00756,CLT0007,ICICI Prudential AMC,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-047,2024-04-01,YTD,0.096,-0.0262,NIFTY Infrastructure,0.1222,2.595,0.2412,APAC,INR,True,True
PERF-00757,CLT0002,Aditya Birla Capital,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-014,2024-06-15,3M,0.1672,-0.0975,NIFTY Media,0.2647,0.403,0.2404,APAC,INR,True,True
PERF-00758,CLT0002,Aditya Birla Capital,INE154A01025,ITC,ITC Ltd,PORT-040,2025-02-12,6M,-0.0899,-0.0973,NIFTY FMCG,0.0074,2.225,0.0609,APAC,INR,True,True
PERF-00759,CLT0008,Nippon India MF,INE020B01018,NTPC,NTPC Ltd,PORT-024,2025-03-08,YTD,0.1237,0.0342,NIFTY Infrastructure,0.0895,2.624,0.1657,APAC,INR,False,True
PERF-00760,CLT0010,Abu Dhabi Investment Auth,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-046,2024-12-16,6M,-0.0364,0.0248,NIFTY Financial Services,-0.0612,-0.28,0.1346,EMEA,INR,True,True
PERF-00761,CLT0013,GIC Private Ltd Singapore,INE038A01020,HINDALCO,Hindalco Industries Ltd,PORT-047,2024-07-10,1D,0.0978,0.1098,NIFTY Metal,-0.012,1.528,0.086,APAC,INR,True,True
PERF-00762,CLT0010,Abu Dhabi Investment Auth,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-025,2024-06-09,1D,0.0886,0.1318,NIFTY Energy,-0.0432,,0.3059,EMEA,INR,True,False
PERF-00763,CLT0014,Temasek Holdings,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-045,2025-03-19,1M,0.1858,0.1293,NIFTY Media,0.0565,2.066,0.0664,APAC,INR,True,True
PERF-00764,CLT0001,Tata Investment Corp,INE585B01010,AXISBANK,Axis Bank Ltd,PORT-011,2024-09-17,1M,0.0373,-0.09,NIFTY Bank,0.1273,0.936,0.3274,APAC,INR,True,True
PERF-00765,CLT0012,Vanguard Emerging Markets,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-047,2024-08-03,1D,0.0715,0.0665,NIFTY Infrastructure,0.005,0.987,0.1381,Americas,INR,True,True
PERF-00766,CLT0010,Abu Dhabi Investment Auth,INE040A01034,HDFCBANK,HDFC Bank Ltd,PORT-037,2024-12-04,6M,0.2291,-0.0977,NIFTY Bank,0.3268,2.068,0.1986,EMEA,INR,True,True
PERF-00767,CLT0006,LIC of India,INE038A01020,HINDALCO,Hindalco Industries Ltd,PORT-013,2024-06-28,1M,-0.1038,0.1533,NIFTY Metal,-0.2571,0.211,0.135,APAC,INR,True,True
PERF-00768,CLT0013,GIC Private Ltd Singapore,INE414G01012,ADANIENT,Adani Enterprises Ltd,PORT-041,2025-03-27,1M,-0.1193,-0.085,NIFTY 500,-0.0343,2.358,0.3394,APAC,INR,True,True
PERF-00769,CLT0004,HDFC Pension Fund,INE361B01024,HCLTECH,HCL Technologies Ltd,PORT-038,2024-11-30,1M,-0.0623,0.1799,NIFTY IT,-0.2422,0.355,0.1963,APAC,INR,True,True
PERF-00770,CLT0007,ICICI Prudential AMC,INE040A01034,HDFCBANK,HDFC Bank Ltd,PORT-037,2024-04-16,6M,0.0109,0.0676,NIFTY Bank,-0.0567,2.508,0.2567,APAC,INR,True,True
PERF-00771,CLT0012,Vanguard Emerging Markets,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-015,2024-04-14,1M,0.0003,0.0747,NIFTY Media,-0.0744,2.939,0.074,Americas,INR,True,True
PERF-00772,CLT0003,SBI Life Insurance,INE066A01021,ONGC,Oil & Natural Gas Corp,PORT-023,2024-07-01,1D,0.0174,0.1373,NIFTY Energy,-0.1199,1.01,0.3026,APAC,INR,True,True
PERF-00773,CLT0014,Temasek Holdings,INE585B01010,AXISBANK,Axis Bank Ltd,PORT-026,2025-05-06,6M,-0.1397,-0.0115,NIFTY Bank,-0.1282,0.99,0.08,APAC,INR,True,True
PERF-00774,CLT0014,Temasek Holdings,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-049,2025-03-22,YTD,0.0732,0.0368,NIFTY Media,0.0364,0.363,0.2374,APAC,INR,True,True
PERF-00775,CLT0013,GIC Private Ltd Singapore,INE031A01017,POWERGRID,Power Grid Corp of India,PORT-050,2024-11-20,1D,-0.0908,0.1046,NIFTY Infrastructure,-0.1954,-0.18,0.1921,APAC,INR,True,True
PERF-00776,CLT0007,ICICI Prudential AMC,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-019,2025-04-25,1W,0.0463,-0.0662,NIFTY Financial Services,0.1125,2.25,0.0813,APAC,INR,True,True
PERF-00777,CLT0015,Norges Bank Investment Mgmt,INE031A01017,POWERGRID,Power Grid Corp of India,PORT-016,2024-11-16,3M,-0.0864,0.03,NIFTY Infrastructure,-0.1164,-0.475,0.2263,EMEA,INR,True,True
PERF-00778,CLT0014,Temasek Holdings,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-002,2024-11-11,YTD,0.098,0.0092,NIFTY Financial Services,0.0888,0.342,0.3048,APAC,INR,True,True
PERF-00779,CLT0009,Emirates NBD Asset Mgmt,INE361B01024,HCLTECH,HCL Technologies Ltd,PORT-007,2025-04-25,1W,0.1579,-0.0417,NIFTY IT,0.1996,0.288,0.2514,EMEA,INR,True,True
PERF-00780,CLT0007,ICICI Prudential AMC,INE066A01021,ONGC,Oil & Natural Gas Corp,PORT-047,2025-01-23,3M,0.0297,-0.0062,NIFTY Energy,0.0359,-0.374,0.1686,APAC,INR,False,True
PERF-00781,CLT0006,LIC of India,INE154A01025,ITC,ITC Ltd,PORT-002,2024-07-30,1W,-0.0666,0.1327,NIFTY FMCG,-0.1993,,0.0828,APAC,INR,True,False
PERF-00782,CLT0002,Aditya Birla Capital,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-006,2024-06-02,1M,-0.0441,0.1214,NIFTY Infrastructure,-0.1655,0.66,0.1328,APAC,INR,True,True
PERF-00783,CLT0012,Vanguard Emerging Markets,INE020B01018,NTPC,NTPC Ltd,PORT-010,2024-05-19,1M,-0.1089,-0.0235,NIFTY Infrastructure,-0.0854,0.794,0.0918,Americas,INR,True,True
PERF-00784,CLT0015,Norges Bank Investment Mgmt,INE009A01021,INFY,Infosys Ltd,PORT-018,2024-11-15,1D,-0.0767,0.089,NIFTY IT,-0.1657,1.848,0.1381,EMEA,INR,True,True
PERF-00785,CLT0010,Abu Dhabi Investment Auth,INE075A01022,WIPRO,Wipro Ltd,PORT-009,2025-02-26,1Y,0.1178,0.0461,NIFTY IT,0.0717,1.264,0.1357,EMEA,INR,True,True
PERF-00786,CLT0013,GIC Private Ltd Singapore,INE467B01029,TCS,Tata Consultancy Services,PORT-028,2024-03-25,3M,0.1556,0.1218,NIFTY IT,0.0338,2.326,0.3074,APAC,INR,True,True
PERF-00787,CLT0012,Vanguard Emerging Markets,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-035,2024-10-23,1Y,0.0729,0.1725,NIFTY Energy,-0.0996,1.072,0.0699,Americas,INR,True,True
PERF-00788,CLT0012,Vanguard Emerging Markets,INE066A01021,ONGC,Oil & Natural Gas Corp,PORT-030,2024-02-14,YTD,0.0633,-0.0207,NIFTY Energy,0.084,0.491,0.2886,Americas,INR,True,True
PERF-00789,CLT0005,Kotak Mahindra AMC,INE001A01036,SBIN,State Bank of India,PORT-043,2024-12-17,1W,0.242,0.0927,NIFTY Bank,0.1493,-0.055,0.2638,APAC,INR,True,True
PERF-00790,CLT0003,SBI Life Insurance,INE031A01017,POWERGRID,Power Grid Corp of India,PORT-050,2024-04-23,1Y,-0.0878,-0.0504,NIFTY Infrastructure,-0.0374,1.716,0.1577,APAC,INR,True,True
PERF-00791,CLT0009,Emirates NBD Asset Mgmt,INE585B01010,AXISBANK,Axis Bank Ltd,PORT-018,2024-10-22,6M,0.2092,-0.0086,NIFTY Bank,0.2178,1.546,0.105,EMEA,INR,False,True
PERF-00792,CLT0014,Temasek Holdings,INE154A01025,ITC,ITC Ltd,PORT-050,2024-06-12,1W,-0.0703,0.0419,NIFTY FMCG,-0.1122,0.052,0.1734,APAC,INR,True,True
PERF-00793,CLT0005,Kotak Mahindra AMC,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-023,2024-10-07,1M,-0.0478,0.1279,NIFTY Media,-0.1757,2.041,0.1714,APAC,INR,True,True
PERF-00794,CLT0006,LIC of India,INE001A01036,SBIN,State Bank of India,PORT-035,2024-04-27,6M,0.0513,0.009,NIFTY Bank,0.0423,0.684,0.2215,APAC,INR,True,True
PERF-00795,CLT0010,Abu Dhabi Investment Auth,INE038A01020,HINDALCO,Hindalco Industries Ltd,PORT-030,2025-01-23,1Y,0.2153,-0.0341,NIFTY Metal,0.2494,2.765,0.1321,EMEA,INR,True,True
PERF-00796,CLT0013,GIC Private Ltd Singapore,INE066A01021,ONGC,Oil & Natural Gas Corp,PORT-049,2025-03-19,YTD,0.2376,0.0003,NIFTY Energy,0.2373,2.355,0.0871,APAC,INR,False,True
PERF-00797,CLT0004,HDFC Pension Fund,INE009A01021,INFY,Infosys Ltd,PORT-048,2025-03-24,YTD,-0.1281,0.0599,NIFTY IT,-0.188,2.719,0.3198,APAC,INR,True,True
PERF-00798,CLT0002,Aditya Birla Capital,INE213A01029,MARUTI,Maruti Suzuki India Ltd,PORT-029,2025-04-02,3M,0.2174,0.1283,NIFTY Auto,0.0891,-0.012,0.3337,APAC,INR,True,True
PERF-00799,CLT0008,Nippon India MF,INE031A01017,POWERGRID,Power Grid Corp of India,PORT-041,2024-04-15,1Y,,-0.07,NIFTY Infrastructure,,,0.2303,APAC,INR,True,False
PERF-00800,CLT0004,HDFC Pension Fund,INE585B01010,AXISBANK,Axis Bank Ltd,PORT-010,2025-05-18,1Y,-0.1123,0.0311,NIFTY Bank,-0.1434,1.252,0.0505,APAC,INR,True,True
PERF-00801,CLT0005,Kotak Mahindra AMC,INE414G01012,ADANIENT,Adani Enterprises Ltd,PORT-043,2025-02-14,1Y,0.1913,0.1624,NIFTY 500,0.0289,1.384,0.0727,APAC,INR,True,True
PERF-00802,CLT0009,Emirates NBD Asset Mgmt,INE090A01021,ICICIBANK,ICICI Bank Ltd,PORT-036,2024-05-29,1D,-0.1352,0.135,NIFTY Bank,-0.2702,-0.3,0.3297,EMEA,INR,True,True
PERF-00803,CLT0009,Emirates NBD Asset Mgmt,INE001A01036,SBIN,State Bank of India,PORT-016,2025-05-03,3M,0.1123,-0.0056,NIFTY Bank,0.1179,0.045,0.3128,EMEA,INR,True,True
PERF-00804,CLT0015,Norges Bank Investment Mgmt,INE585B01010,AXISBANK,Axis Bank Ltd,PORT-037,2024-11-10,1M,0.2403,0.0155,NIFTY Bank,0.2248,0.436,0.254,EMEA,INR,True,True
PERF-00805,CLT0012,Vanguard Emerging Markets,INE066A01021,ONGC,Oil & Natural Gas Corp,PORT-024,2025-04-22,1M,0.2108,0.1715,NIFTY Energy,0.0393,1.331,0.2072,Americas,INR,True,True
PERF-00806,CLT0003,SBI Life Insurance,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-042,2024-07-07,6M,0.0353,-0.0737,NIFTY Financial Services,0.109,1.887,0.3106,APAC,INR,False,True
PERF-00807,CLT0007,ICICI Prudential AMC,INE075A01022,WIPRO,Wipro Ltd,PORT-003,2024-11-06,6M,-0.0985,-0.0441,NIFTY IT,-0.0544,1.646,0.1714,APAC,INR,True,True
PERF-00808,CLT0006,LIC of India,INE154A01025,ITC,ITC Ltd,PORT-003,2025-02-08,1D,-0.1366,-0.0966,NIFTY FMCG,-0.04,2.487,0.1353,APAC,INR,True,True
PERF-00809,CLT0009,Emirates NBD Asset Mgmt,INE038A01020,HINDALCO,Hindalco Industries Ltd,PORT-033,2024-03-23,1M,-0.0979,0.0437,NIFTY Metal,-0.1416,1.575,0.1171,EMEA,INR,True,True
PERF-00810,CLT0015,Norges Bank Investment Mgmt,INE038A01020,HINDALCO,Hindalco Industries Ltd,PORT-031,2024-06-20,1W,0.052,0.0515,NIFTY Metal,0.0005,0.456,0.3495,EMEA,INR,True,True
PERF-00811,CLT0015,Norges Bank Investment Mgmt,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-001,2024-09-02,1Y,0.246,0.0213,NIFTY Media,0.2247,0.16,0.1942,EMEA,INR,True,True
PERF-00812,CLT0008,Nippon India MF,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-036,2024-10-16,YTD,0.1768,0.1811,NIFTY Financial Services,-0.0043,-0.363,0.1726,APAC,INR,False,True
PERF-00813,CLT0015,Norges Bank Investment Mgmt,INE031A01017,POWERGRID,Power Grid Corp of India,PORT-003,2024-10-22,1D,0.0806,0.1053,NIFTY Infrastructure,-0.0247,0.152,0.3474,EMEA,INR,True,True
PERF-00814,CLT0003,SBI Life Insurance,INE154A01025,ITC,ITC Ltd,PORT-048,2024-04-10,3M,0.1059,-0.0185,NIFTY FMCG,0.1244,2.773,0.3274,APAC,INR,True,True
PERF-00815,CLT0007,ICICI Prudential AMC,INE040A01034,HDFCBANK,HDFC Bank Ltd,PORT-026,2024-03-18,1M,0.0004,0.0873,NIFTY Bank,-0.0869,0.581,0.1314,APAC,INR,False,True
PERF-00816,CLT0008,Nippon India MF,INE020B01018,NTPC,NTPC Ltd,PORT-018,2025-04-22,1D,0.1035,0.0016,NIFTY Infrastructure,0.1019,1.254,0.1182,APAC,INR,True,True
PERF-00817,CLT0009,Emirates NBD Asset Mgmt,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-046,2024-10-24,1Y,0.1789,0.1765,NIFTY Energy,0.0024,-0.284,0.2781,EMEA,INR,True,True
PERF-00818,CLT0010,Abu Dhabi Investment Auth,INE414G01012,ADANIENT,Adani Enterprises Ltd,PORT-005,2024-07-18,3M,-0.0359,0.1174,NIFTY 500,-0.1533,2.41,0.3353,EMEA,INR,True,True
PERF-00819,CLT0014,Temasek Holdings,INE154A01025,ITC,ITC Ltd,PORT-041,2024-06-20,1W,0.184,-0.031,NIFTY FMCG,0.215,2.174,0.3328,APAC,INR,True,True
PERF-00820,CLT0001,Tata Investment Corp,INE001A01036,SBIN,State Bank of India,PORT-037,2025-04-06,1Y,-0.139,0.1602,NIFTY Bank,-0.2992,,0.2886,APAC,INR,False,False
PERF-00821,CLT0014,Temasek Holdings,INE020B01018,NTPC,NTPC Ltd,PORT-031,2024-07-28,1D,-0.1297,-0.0477,NIFTY Infrastructure,-0.082,2.838,0.3384,APAC,INR,True,True
PERF-00822,CLT0014,Temasek Holdings,INE467B01029,TCS,Tata Consultancy Services,PORT-041,2024-11-25,3M,-0.0145,0.1759,NIFTY IT,-0.1904,0.229,0.1091,APAC,INR,False,True
PERF-00823,CLT0009,Emirates NBD Asset Mgmt,INE154A01025,ITC,ITC Ltd,PORT-018,2025-02-26,1W,-0.0121,0.1204,NIFTY FMCG,-0.1325,2.859,0.1654,EMEA,INR,True,True
PERF-00824,CLT0009,Emirates NBD Asset Mgmt,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-044,2024-09-23,1Y,-0.0561,0.0177,NIFTY Infrastructure,-0.0738,-0.1,0.3477,EMEA,INR,True,True
PERF-00825,CLT0001,Tata Investment Corp,INE001A01036,SBIN,State Bank of India,PORT-046,2024-08-09,3M,0.2246,-0.0881,NIFTY Bank,0.3127,2.919,0.0695,APAC,INR,True,True
PERF-00826,CLT0001,Tata Investment Corp,INE038A01020,HINDALCO,Hindalco Industries Ltd,PORT-023,2024-12-11,1D,0.1174,0.1021,NIFTY Metal,0.0153,2.462,0.1197,APAC,INR,True,True
PERF-00827,CLT0003,SBI Life Insurance,INE090A01021,ICICIBANK,ICICI Bank Ltd,PORT-029,2024-10-16,1M,0.0126,0.1993,NIFTY Bank,-0.1867,0.869,0.2923,APAC,INR,True,True
PERF-00828,CLT0009,Emirates NBD Asset Mgmt,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-048,2025-05-14,3M,0.001,0.0166,NIFTY Financial Services,-0.0156,1.42,0.2772,EMEA,INR,True,False
PERF-00829,CLT0014,Temasek Holdings,INE414G01012,ADANIENT,Adani Enterprises Ltd,PORT-021,2024-11-03,6M,-0.0472,-0.0633,NIFTY 500,0.0161,2.622,0.2158,APAC,INR,True,True
PERF-00830,CLT0002,Aditya Birla Capital,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-007,2024-07-28,1M,0.137,0.0448,NIFTY Infrastructure,0.0922,2.844,0.0857,APAC,INR,False,True
PERF-00831,CLT0007,ICICI Prudential AMC,INE066A01021,ONGC,Oil & Natural Gas Corp,PORT-044,2025-03-09,1W,-0.0989,-0.0289,NIFTY Energy,-0.07,-0.115,0.1996,APAC,INR,True,True
PERF-00832,CLT0004,HDFC Pension Fund,INE040A01034,HDFCBANK,HDFC Bank Ltd,PORT-032,2024-08-19,YTD,-0.0938,0.146,NIFTY Bank,-0.2398,-0.293,0.2486,APAC,INR,True,True
PERF-00833,CLT0012,Vanguard Emerging Markets,INE467B01029,TCS,Tata Consultancy Services,PORT-032,2024-11-09,1M,0.2432,0.1921,NIFTY IT,0.0511,0.645,0.0941,Americas,INR,True,True
PERF-00834,CLT0004,HDFC Pension Fund,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-024,2024-06-28,3M,,-0.0493,NIFTY Energy,,,0.244,APAC,INR,False,False
PERF-00835,CLT0004,HDFC Pension Fund,INE361B01024,HCLTECH,HCL Technologies Ltd,PORT-016,2024-10-24,YTD,0.1228,0.1479,NIFTY IT,-0.0251,2.042,0.332,APAC,INR,True,True
PERF-00836,CLT0009,Emirates NBD Asset Mgmt,INE020B01018,NTPC,NTPC Ltd,PORT-042,2025-03-14,3M,0.1514,0.088,NIFTY Infrastructure,0.0634,,0.286,EMEA,INR,True,False
PERF-00837,CLT0005,Kotak Mahindra AMC,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-023,2025-02-03,1Y,0.1421,-0.0697,NIFTY Infrastructure,0.2118,2.319,0.233,APAC,INR,True,True
PERF-00838,CLT0014,Temasek Holdings,INE467B01029,TCS,Tata Consultancy Services,PORT-044,2024-12-21,3M,-0.0836,-0.043,NIFTY IT,-0.0406,2.927,0.2978,APAC,INR,True,True
PERF-00839,CLT0010,Abu Dhabi Investment Auth,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-044,2024-04-04,1D,0.1216,0.1022,NIFTY Infrastructure,0.0194,2.948,0.1376,EMEA,INR,True,True
PERF-00840,CLT0012,Vanguard Emerging Markets,INE075A01022,WIPRO,Wipro Ltd,PORT-001,2024-02-18,YTD,-0.0101,0.198,NIFTY IT,-0.2081,0.49,0.0982,Americas,INR,True,True
PERF-00841,CLT0008,Nippon India MF,INE009A01021,INFY,Infosys Ltd,PORT-045,2025-04-01,6M,0.0455,0.1828,NIFTY IT,-0.1373,1.563,0.1236,APAC,INR,True,True
PERF-00842,CLT0005,Kotak Mahindra AMC,INE066A01021,ONGC,Oil & Natural Gas Corp,PORT-043,2024-03-11,1D,0.1146,0.1274,NIFTY Energy,-0.0128,2.117,0.2541,APAC,INR,True,True
PERF-00843,CLT0003,SBI Life Insurance,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-027,2025-02-13,1M,-0.1053,-0.0177,NIFTY Media,-0.0876,1.78,0.1516,APAC,INR,True,True
PERF-00844,CLT0007,ICICI Prudential AMC,INE020B01018,NTPC,NTPC Ltd,PORT-014,2024-03-18,YTD,-0.123,-0.0237,NIFTY Infrastructure,-0.0993,0.596,0.2535,APAC,INR,True,True
PERF-00845,CLT0002,Aditya Birla Capital,INE075A01022,WIPRO,Wipro Ltd,PORT-017,2025-04-09,1D,-0.1409,0.0953,NIFTY IT,-0.2362,2.934,0.2743,APAC,INR,True,True
PERF-00846,CLT0006,LIC of India,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,PORT-037,2024-06-21,1M,,-0.0441,NIFTY Pharma,,,0.277,APAC,INR,True,False
PERF-00847,CLT0005,Kotak Mahindra AMC,INE090A01021,ICICIBANK,ICICI Bank Ltd,PORT-027,2024-07-02,1M,-0.1002,-0.071,NIFTY Bank,-0.0292,0.366,0.1894,APAC,INR,True,True
PERF-00848,CLT0012,Vanguard Emerging Markets,INE296A01024,BAJFINANCE,Bajaj Finance Ltd,PORT-016,2024-09-18,YTD,0.1174,0.0824,NIFTY Financial Services,0.035,2.82,0.2376,Americas,INR,True,True
PERF-00849,CLT0012,Vanguard Emerging Markets,INE585B01010,AXISBANK,Axis Bank Ltd,PORT-036,2024-07-13,6M,,0.0318,NIFTY Bank,,,0.2959,Americas,INR,True,False
PERF-00850,CLT0003,SBI Life Insurance,INE721A01013,SUNPHARMA,Sun Pharmaceutical Ltd,PORT-013,2024-06-30,YTD,0.1273,-0.0801,NIFTY Pharma,0.2074,,0.2624,APAC,INR,True,False
PERF-00851,CLT0011,BlackRock India Fund,INE009A01021,INFY,Infosys Ltd,PORT-023,2024-03-21,1W,-0.1017,0.0122,NIFTY IT,-0.1139,0.424,0.2229,Americas,INR,True,True
PERF-00852,CLT0015,Norges Bank Investment Mgmt,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-007,2025-01-19,3M,,-0.063,NIFTY Energy,,,0.0775,EMEA,INR,True,False
PERF-00853,CLT0005,Kotak Mahindra AMC,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-012,2025-01-29,YTD,0.2272,0.1488,NIFTY Energy,0.0784,-0.271,0.0892,APAC,INR,True,True
PERF-00854,CLT0011,BlackRock India Fund,INE031A01017,POWERGRID,Power Grid Corp of India,PORT-046,2024-12-23,YTD,0.1055,0.0275,NIFTY Infrastructure,0.078,-0.021,0.2215,Americas,INR,False,True
PERF-00855,CLT0005,Kotak Mahindra AMC,INE020B01018,NTPC,NTPC Ltd,PORT-033,2025-04-26,1D,0.0174,0.1113,NIFTY Infrastructure,-0.0939,0.178,0.2214,APAC,INR,True,True
PERF-00856,CLT0013,GIC Private Ltd Singapore,INE213A01029,MARUTI,Maruti Suzuki India Ltd,PORT-020,2024-04-29,6M,0.1387,0.193,NIFTY Auto,-0.0543,0.324,0.159,APAC,INR,True,True
PERF-00857,CLT0009,Emirates NBD Asset Mgmt,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-032,2024-06-23,3M,0.0259,0.196,NIFTY Energy,-0.1701,-0.125,0.1503,EMEA,INR,True,True
PERF-00858,CLT0012,Vanguard Emerging Markets,INE031A01017,POWERGRID,Power Grid Corp of India,PORT-050,2024-07-11,3M,-0.0489,-0.0542,NIFTY Infrastructure,0.0053,1.555,0.1198,Americas,INR,True,True
PERF-00859,CLT0006,LIC of India,INE467B01029,TCS,Tata Consultancy Services,PORT-040,2025-04-16,1W,,0.0839,NIFTY IT,,,0.261,APAC,INR,True,False
PERF-00860,CLT0007,ICICI Prudential AMC,INE075A01022,WIPRO,Wipro Ltd,PORT-011,2024-04-13,1D,-0.0494,-0.0844,NIFTY IT,0.035,2.345,0.2037,APAC,INR,True,True
PERF-00861,CLT0013,GIC Private Ltd Singapore,INE467B01029,TCS,Tata Consultancy Services,PORT-035,2025-04-11,1D,-0.0111,-0.0789,NIFTY IT,0.0678,-0.322,0.2476,APAC,INR,True,True
PERF-00862,CLT0004,HDFC Pension Fund,INE414G01012,ADANIENT,Adani Enterprises Ltd,PORT-031,2025-01-14,1D,-0.0677,0.0876,NIFTY 500,-0.1553,0.698,0.0987,APAC,INR,True,True
PERF-00863,CLT0010,Abu Dhabi Investment Auth,INE031A01017,POWERGRID,Power Grid Corp of India,PORT-015,2025-04-14,6M,0.0929,0.1115,NIFTY Infrastructure,-0.0186,-0.289,0.0809,EMEA,INR,True,True
PERF-00864,CLT0013,GIC Private Ltd Singapore,INE414G01012,ADANIENT,Adani Enterprises Ltd,PORT-050,2024-03-31,6M,0.1856,-0.0693,NIFTY 500,0.2549,0.794,0.3095,APAC,INR,True,True
PERF-00865,CLT0004,HDFC Pension Fund,INE414G01012,ADANIENT,Adani Enterprises Ltd,PORT-044,2025-02-09,6M,0.1932,-0.0313,NIFTY 500,0.2245,0.741,0.1844,APAC,INR,True,True
PERF-00866,CLT0010,Abu Dhabi Investment Auth,INE117A01022,BHARTIARTL,Bharti Airtel Ltd,PORT-046,2025-05-11,3M,0.232,0.1809,NIFTY Media,0.0511,1.976,0.1519,EMEA,INR,True,True
PERF-00867,CLT0008,Nippon India MF,INE018A01030,LARSEN,Larsen & Toubro Ltd,PORT-019,2024-02-01,1W,-0.1128,-0.0011,NIFTY Infrastructure,-0.1117,2.613,0.09,APAC,INR,True,True
PERF-00868,CLT0001,Tata Investment Corp,INE020B01018,NTPC,NTPC Ltd,PORT-031,2024-11-13,3M,0.2341,0.1167,NIFTY Infrastructure,0.1174,2.571,0.2926,APAC,INR,True,True
PERF-00869,CLT0012,Vanguard Emerging Markets,INE040A01034,HDFCBANK,HDFC Bank Ltd,PORT-034,2024-06-13,1Y,0.1279,0.0245,NIFTY Bank,0.1034,2.222,0.0657,Americas,INR,True,True
PERF-00870,CLT0004,HDFC Pension Fund,INE090A01021,ICICIBANK,ICICI Bank Ltd,PORT-035,2024-06-09,1W,0.2152,0.1256,NIFTY Bank,0.0896,-0.389,0.2118,APAC,INR,True,True
PERF-00871,CLT0012,Vanguard Emerging Markets,INE414G01012,ADANIENT,Adani Enterprises Ltd,PORT-042,2024-02-10,1M,-0.0845,0.1355,NIFTY 500,-0.22,2.053,0.3174,Americas,INR,True,True
PERF-00872,CLT0010,Abu Dhabi Investment Auth,INE002A01018,RELIANCE,Reliance Industries Ltd,PORT-029,2024-02-25,1W,-0.0901,0.0481,NIFTY Energy,-0.1382,,0.3186,EMEA,INR,True,False
PERF-00873,CLT0007,ICICI Prudential AMC,INE040A01034,HDFCBANK,HDFC Bank Ltd,PORT-017,2024-11-26,1M,0.1714,0.166,NIFTY Bank,0.0054,1.09,0.0535,APAC,INR,True,True
PERF-00874,CLT0008,Nippon India MF,INE213A01029,MARUTI,Maruti Suzuki India Ltd,PORT-015,2024-05-13,6M,-0.0041,0.0361,NIFTY Auto,-0.0402,0.043,0.3175,APAC,INR,True,True
